Orthogroup	C_sinensis_GCF_004153795.1_AHAU_CSS_1_protein	ptanmaker17.all.maker.proteins	uniprot-monotropa+hypopitys	uniprot-vaccinium+corymbosum	Total
OG0011019	1	1	0	0	2
OG0011020	1	1	0	0	2
OG0011021	2	0	0	0	2
OG0011022	1	1	0	0	2
OG0011023	1	1	0	0	2
OG0011024	2	0	0	0	2
OG0011025	2	0	0	0	2
OG0011026	1	1	0	0	2
OG0011027	2	0	0	0	2
OG0011028	1	1	0	0	2
OG0011029	2	0	0	0	2
OG0011030	2	0	0	0	2
OG0011031	1	1	0	0	2
OG0011032	2	0	0	0	2
OG0011033	2	0	0	0	2
OG0011034	1	1	0	0	2
OG0011035	2	0	0	0	2
OG0011036	2	0	0	0	2
OG0011037	2	0	0	0	2
OG0011038	1	1	0	0	2
OG0011039	2	0	0	0	2
OG0011040	2	0	0	0	2
OG0011041	2	0	0	0	2
OG0011042	1	1	0	0	2
OG0011043	2	0	0	0	2
OG0011044	2	0	0	0	2
OG0011045	1	1	0	0	2
OG0011046	1	1	0	0	2
OG0011047	1	0	0	1	2
OG0011048	2	0	0	0	2
OG0011049	1	1	0	0	2
OG0011050	2	0	0	0	2
OG0011051	2	0	0	0	2
OG0011052	2	0	0	0	2
OG0011053	1	1	0	0	2
OG0011054	2	0	0	0	2
OG0011055	2	0	0	0	2
OG0011056	2	0	0	0	2
OG0011057	1	1	0	0	2
OG0011058	2	0	0	0	2
OG0011059	1	1	0	0	2
OG0011060	1	1	0	0	2
OG0011061	2	0	0	0	2
OG0011062	2	0	0	0	2
OG0011063	2	0	0	0	2
OG0011064	2	0	0	0	2
OG0011065	2	0	0	0	2
OG0011066	1	0	0	1	2
OG0011067	2	0	0	0	2
OG0011068	2	0	0	0	2
OG0011069	1	1	0	0	2
OG0011070	1	1	0	0	2
OG0011071	2	0	0	0	2
OG0011072	2	0	0	0	2
OG0011073	2	0	0	0	2
OG0011074	2	0	0	0	2
OG0011075	2	0	0	0	2
OG0011076	1	1	0	0	2
OG0011077	2	0	0	0	2
OG0011078	1	1	0	0	2
OG0011079	2	0	0	0	2
OG0011080	2	0	0	0	2
OG0011081	1	1	0	0	2
OG0011082	2	0	0	0	2
OG0011083	1	1	0	0	2
OG0011084	1	1	0	0	2
OG0011085	1	1	0	0	2
OG0011086	1	1	0	0	2
OG0011087	2	0	0	0	2
OG0011088	2	0	0	0	2
OG0011089	2	0	0	0	2
OG0011090	2	0	0	0	2
OG0011091	2	0	0	0	2
OG0011092	1	1	0	0	2
OG0011093	2	0	0	0	2
OG0011094	2	0	0	0	2
OG0011095	2	0	0	0	2
OG0011096	2	0	0	0	2
OG0011097	1	1	0	0	2
OG0011098	2	0	0	0	2
OG0011099	1	1	0	0	2
OG0011100	1	1	0	0	2
OG0011101	1	1	0	0	2
OG0011102	1	1	0	0	2
OG0011103	2	0	0	0	2
OG0011104	1	1	0	0	2
OG0011105	2	0	0	0	2
OG0011106	2	0	0	0	2
OG0011107	2	0	0	0	2
OG0011108	2	0	0	0	2
OG0011109	2	0	0	0	2
OG0011110	2	0	0	0	2
OG0011111	2	0	0	0	2
OG0011112	2	0	0	0	2
OG0011113	2	0	0	0	2
OG0011114	2	0	0	0	2
OG0011115	2	0	0	0	2
OG0011116	2	0	0	0	2
OG0011117	2	0	0	0	2
OG0011118	1	1	0	0	2
OG0011119	2	0	0	0	2
OG0011120	2	0	0	0	2
OG0011121	1	1	0	0	2
OG0011122	2	0	0	0	2
OG0011123	2	0	0	0	2
OG0011124	1	1	0	0	2
OG0011125	2	0	0	0	2
OG0011126	1	1	0	0	2
OG0011127	2	0	0	0	2
OG0011128	2	0	0	0	2
OG0011129	1	1	0	0	2
OG0011130	1	1	0	0	2
OG0011131	2	0	0	0	2
OG0011132	1	1	0	0	2
OG0011133	2	0	0	0	2
OG0011134	2	0	0	0	2
OG0011135	1	1	0	0	2
OG0011136	2	0	0	0	2
OG0011137	2	0	0	0	2
OG0011138	2	0	0	0	2
OG0011139	2	0	0	0	2
OG0011140	2	0	0	0	2
OG0011141	2	0	0	0	2
OG0011142	1	1	0	0	2
OG0011143	2	0	0	0	2
OG0011144	1	1	0	0	2
OG0011145	2	0	0	0	2
OG0011146	1	1	0	0	2
OG0011147	1	0	0	1	2
OG0011148	2	0	0	0	2
OG0011149	1	1	0	0	2
OG0011150	2	0	0	0	2
OG0011151	2	0	0	0	2
OG0011152	1	1	0	0	2
OG0011153	1	1	0	0	2
OG0011154	2	0	0	0	2
OG0011155	1	1	0	0	2
OG0011156	2	0	0	0	2
OG0011157	1	1	0	0	2
OG0011158	1	1	0	0	2
OG0011159	2	0	0	0	2
OG0011160	1	1	0	0	2
OG0011161	2	0	0	0	2
OG0011162	1	1	0	0	2
OG0011163	2	0	0	0	2
OG0011164	2	0	0	0	2
OG0011165	2	0	0	0	2
OG0011166	2	0	0	0	2
OG0011167	1	1	0	0	2
OG0011168	1	1	0	0	2
OG0011169	2	0	0	0	2
OG0011170	1	1	0	0	2
OG0011171	1	1	0	0	2
OG0011172	2	0	0	0	2
OG0011173	2	0	0	0	2
OG0011174	1	1	0	0	2
OG0011175	2	0	0	0	2
OG0011176	1	1	0	0	2
OG0011177	1	1	0	0	2
OG0011178	1	1	0	0	2
OG0011179	1	1	0	0	2
OG0011180	1	1	0	0	2
OG0011181	2	0	0	0	2
OG0011182	1	1	0	0	2
OG0011183	2	0	0	0	2
OG0011184	2	0	0	0	2
OG0011185	1	1	0	0	2
OG0011186	1	0	0	1	2
OG0011187	2	0	0	0	2
OG0011188	1	1	0	0	2
OG0011189	2	0	0	0	2
OG0011190	1	1	0	0	2
OG0011191	2	0	0	0	2
OG0011192	2	0	0	0	2
OG0011193	1	1	0	0	2
OG0011194	1	1	0	0	2
OG0011195	1	1	0	0	2
OG0011196	2	0	0	0	2
OG0011197	1	1	0	0	2
OG0011198	2	0	0	0	2
OG0011199	2	0	0	0	2
OG0011200	2	0	0	0	2
OG0011201	1	1	0	0	2
OG0011202	2	0	0	0	2
OG0011203	2	0	0	0	2
OG0011204	2	0	0	0	2
OG0011205	2	0	0	0	2
OG0011206	2	0	0	0	2
OG0011207	2	0	0	0	2
OG0011208	1	1	0	0	2
OG0011209	2	0	0	0	2
OG0011210	2	0	0	0	2
OG0011211	1	0	0	1	2
OG0011212	2	0	0	0	2
OG0011213	2	0	0	0	2
OG0011214	1	1	0	0	2
OG0011215	2	0	0	0	2
OG0011216	1	1	0	0	2
OG0011217	1	1	0	0	2
OG0011218	2	0	0	0	2
OG0011219	2	0	0	0	2
OG0011220	1	1	0	0	2
OG0011221	2	0	0	0	2
OG0011222	2	0	0	0	2
OG0011223	2	0	0	0	2
OG0011224	1	1	0	0	2
OG0011225	2	0	0	0	2
OG0011226	2	0	0	0	2
OG0011227	2	0	0	0	2
OG0011228	2	0	0	0	2
OG0011229	2	0	0	0	2
OG0011230	2	0	0	0	2
OG0011231	2	0	0	0	2
OG0011232	1	1	0	0	2
OG0011233	1	1	0	0	2
OG0011234	2	0	0	0	2
OG0011235	1	1	0	0	2
OG0011236	2	0	0	0	2
OG0011237	1	1	0	0	2
OG0011238	2	0	0	0	2
OG0011239	1	1	0	0	2
OG0011240	1	1	0	0	2
OG0011241	1	1	0	0	2
OG0011242	2	0	0	0	2
OG0011243	2	0	0	0	2
OG0011244	2	0	0	0	2
OG0011245	2	0	0	0	2
OG0011246	2	0	0	0	2
OG0011247	1	1	0	0	2
OG0011248	1	1	0	0	2
OG0011249	1	1	0	0	2
OG0011250	2	0	0	0	2
OG0011251	2	0	0	0	2
OG0011252	1	1	0	0	2
OG0011253	1	0	0	1	2
OG0011254	2	0	0	0	2
OG0011255	2	0	0	0	2
OG0011256	1	1	0	0	2
OG0011257	2	0	0	0	2
OG0011258	1	1	0	0	2
OG0011259	1	1	0	0	2
OG0011260	2	0	0	0	2
OG0011261	1	1	0	0	2
OG0011262	1	1	0	0	2
OG0011263	1	1	0	0	2
OG0011264	2	0	0	0	2
OG0011265	2	0	0	0	2
OG0011266	1	1	0	0	2
OG0011267	1	1	0	0	2
OG0011268	2	0	0	0	2
OG0011269	2	0	0	0	2
OG0011270	1	1	0	0	2
OG0011271	1	1	0	0	2
OG0011272	2	0	0	0	2
OG0011273	1	0	0	1	2
OG0011274	2	0	0	0	2
OG0011275	1	1	0	0	2
OG0011276	2	0	0	0	2
OG0011277	2	0	0	0	2
OG0011278	2	0	0	0	2
OG0011279	2	0	0	0	2
OG0011280	2	0	0	0	2
OG0011281	1	1	0	0	2
OG0011282	2	0	0	0	2
OG0011283	2	0	0	0	2
OG0011284	1	1	0	0	2
OG0011285	2	0	0	0	2
OG0011286	2	0	0	0	2
OG0011287	1	1	0	0	2
OG0011288	2	0	0	0	2
OG0011289	2	0	0	0	2
OG0011290	2	0	0	0	2
OG0011291	1	1	0	0	2
OG0011292	1	1	0	0	2
OG0011293	2	0	0	0	2
OG0011294	1	1	0	0	2
OG0011295	2	0	0	0	2
OG0011296	1	1	0	0	2
OG0011297	2	0	0	0	2
OG0011298	2	0	0	0	2
OG0011299	2	0	0	0	2
OG0011300	1	1	0	0	2
OG0011301	2	0	0	0	2
OG0011302	1	1	0	0	2
OG0011303	2	0	0	0	2
OG0011304	1	1	0	0	2
OG0011305	1	1	0	0	2
OG0011306	2	0	0	0	2
OG0011307	2	0	0	0	2
OG0011308	2	0	0	0	2
OG0011309	2	0	0	0	2
OG0011310	2	0	0	0	2
OG0011311	2	0	0	0	2
OG0011312	2	0	0	0	2
OG0011313	2	0	0	0	2
OG0011314	2	0	0	0	2
OG0011315	1	1	0	0	2
OG0011316	2	0	0	0	2
OG0011317	2	0	0	0	2
OG0011318	2	0	0	0	2
OG0011319	1	1	0	0	2
OG0011320	1	1	0	0	2
OG0011321	1	1	0	0	2
OG0011322	2	0	0	0	2
OG0011323	2	0	0	0	2
OG0011324	1	1	0	0	2
OG0011325	2	0	0	0	2
OG0011326	2	0	0	0	2
OG0011327	2	0	0	0	2
OG0011328	1	1	0	0	2
OG0011329	2	0	0	0	2
OG0011330	2	0	0	0	2
OG0011331	1	1	0	0	2
OG0011332	1	1	0	0	2
OG0011333	2	0	0	0	2
OG0011334	2	0	0	0	2
OG0011335	1	1	0	0	2
OG0011336	1	1	0	0	2
OG0011337	2	0	0	0	2
OG0011338	2	0	0	0	2
OG0011339	1	1	0	0	2
OG0011340	1	1	0	0	2
OG0011341	1	1	0	0	2
OG0011342	2	0	0	0	2
OG0011343	2	0	0	0	2
OG0011344	1	1	0	0	2
OG0011345	2	0	0	0	2
OG0011346	2	0	0	0	2
OG0011347	2	0	0	0	2
OG0011348	2	0	0	0	2
OG0011349	2	0	0	0	2
OG0011350	2	0	0	0	2
OG0011351	1	1	0	0	2
OG0011352	2	0	0	0	2
OG0011353	1	1	0	0	2
OG0011354	1	1	0	0	2
OG0011355	1	1	0	0	2
OG0011356	2	0	0	0	2
OG0011357	1	1	0	0	2
OG0011358	1	1	0	0	2
OG0011359	2	0	0	0	2
OG0011360	1	1	0	0	2
OG0011361	2	0	0	0	2
OG0011362	2	0	0	0	2
OG0011363	2	0	0	0	2
OG0011364	1	1	0	0	2
OG0011365	2	0	0	0	2
OG0011366	2	0	0	0	2
OG0011367	1	1	0	0	2
OG0011368	2	0	0	0	2
OG0011369	1	1	0	0	2
OG0011370	1	1	0	0	2
OG0011371	2	0	0	0	2
OG0011372	2	0	0	0	2
OG0011373	2	0	0	0	2
OG0011374	2	0	0	0	2
OG0011375	1	1	0	0	2
OG0011376	1	1	0	0	2
OG0011377	2	0	0	0	2
OG0011378	1	1	0	0	2
OG0011379	2	0	0	0	2
OG0011380	2	0	0	0	2
OG0011381	2	0	0	0	2
OG0011382	1	0	0	1	2
OG0011383	2	0	0	0	2
OG0011384	2	0	0	0	2
OG0011385	2	0	0	0	2
OG0011386	1	1	0	0	2
OG0011387	2	0	0	0	2
OG0011388	2	0	0	0	2
OG0011389	1	1	0	0	2
OG0011390	1	1	0	0	2
OG0011391	1	1	0	0	2
OG0011392	2	0	0	0	2
OG0011393	2	0	0	0	2
OG0011394	1	1	0	0	2
OG0011395	1	1	0	0	2
OG0011396	2	0	0	0	2
OG0011397	1	1	0	0	2
OG0011398	2	0	0	0	2
OG0011399	1	1	0	0	2
OG0011400	2	0	0	0	2
OG0011401	1	1	0	0	2
OG0011402	2	0	0	0	2
OG0011403	1	1	0	0	2
OG0011404	1	1	0	0	2
OG0011405	1	1	0	0	2
OG0011406	1	1	0	0	2
OG0011407	1	1	0	0	2
OG0011408	1	1	0	0	2
OG0011409	2	0	0	0	2
OG0011410	2	0	0	0	2
OG0011411	2	0	0	0	2
OG0011412	1	1	0	0	2
OG0011413	1	1	0	0	2
OG0011414	1	1	0	0	2
OG0011415	2	0	0	0	2
OG0011416	1	1	0	0	2
OG0011417	1	1	0	0	2
OG0011418	1	1	0	0	2
OG0011419	1	1	0	0	2
OG0011420	2	0	0	0	2
OG0011421	2	0	0	0	2
OG0011422	2	0	0	0	2
OG0011423	1	1	0	0	2
OG0011424	2	0	0	0	2
OG0011425	1	1	0	0	2
OG0011426	2	0	0	0	2
OG0011427	2	0	0	0	2
OG0011428	2	0	0	0	2
OG0011429	1	1	0	0	2
OG0011430	2	0	0	0	2
OG0011431	2	0	0	0	2
OG0011432	1	1	0	0	2
OG0011433	1	1	0	0	2
OG0011434	2	0	0	0	2
OG0011435	2	0	0	0	2
OG0011436	2	0	0	0	2
OG0011437	2	0	0	0	2
OG0011438	1	1	0	0	2
OG0011439	2	0	0	0	2
OG0011440	2	0	0	0	2
OG0011441	1	1	0	0	2
OG0011442	2	0	0	0	2
OG0011443	1	1	0	0	2
OG0011444	2	0	0	0	2
OG0011445	2	0	0	0	2
OG0011446	2	0	0	0	2
OG0011447	2	0	0	0	2
OG0011448	2	0	0	0	2
OG0011449	2	0	0	0	2
OG0011450	1	0	0	1	2
OG0011451	2	0	0	0	2
OG0011452	1	1	0	0	2
OG0011453	1	1	0	0	2
OG0011454	2	0	0	0	2
OG0011455	1	1	0	0	2
OG0011456	1	1	0	0	2
OG0011457	2	0	0	0	2
OG0011458	2	0	0	0	2
OG0011459	1	0	0	1	2
OG0011460	2	0	0	0	2
OG0011461	1	1	0	0	2
OG0011462	1	1	0	0	2
OG0011463	1	1	0	0	2
OG0011464	2	0	0	0	2
OG0011465	2	0	0	0	2
OG0011466	1	1	0	0	2
OG0011467	1	1	0	0	2
OG0011468	2	0	0	0	2
OG0011469	2	0	0	0	2
OG0011470	1	1	0	0	2
OG0011471	2	0	0	0	2
OG0011472	1	1	0	0	2
OG0011473	2	0	0	0	2
OG0011474	1	1	0	0	2
OG0011475	2	0	0	0	2
OG0011476	2	0	0	0	2
OG0011477	1	1	0	0	2
OG0011478	2	0	0	0	2
OG0011479	2	0	0	0	2
OG0011480	1	1	0	0	2
OG0011481	2	0	0	0	2
OG0011482	1	1	0	0	2
OG0011483	1	1	0	0	2
OG0011484	1	1	0	0	2
OG0011485	1	1	0	0	2
OG0011486	2	0	0	0	2
OG0011487	2	0	0	0	2
OG0011488	2	0	0	0	2
OG0011489	1	1	0	0	2
OG0011490	1	1	0	0	2
OG0011491	2	0	0	0	2
OG0011492	2	0	0	0	2
OG0011493	2	0	0	0	2
OG0011494	1	1	0	0	2
OG0011495	1	1	0	0	2
OG0011496	2	0	0	0	2
OG0011497	1	1	0	0	2
OG0011498	2	0	0	0	2
OG0011499	2	0	0	0	2
OG0011500	1	0	0	1	2
OG0011501	1	1	0	0	2
OG0011502	2	0	0	0	2
OG0011503	2	0	0	0	2
OG0011504	1	1	0	0	2
OG0011505	1	1	0	0	2
OG0011506	2	0	0	0	2
OG0011507	1	1	0	0	2
OG0011508	2	0	0	0	2
OG0011509	2	0	0	0	2
OG0011510	1	1	0	0	2
OG0011511	1	1	0	0	2
OG0011512	2	0	0	0	2
OG0011513	2	0	0	0	2
OG0011514	2	0	0	0	2
OG0011515	2	0	0	0	2
OG0011516	2	0	0	0	2
OG0011517	2	0	0	0	2
OG0011518	1	0	1	0	2
OG0011519	2	0	0	0	2
OG0011520	2	0	0	0	2
OG0011521	2	0	0	0	2
OG0011522	1	1	0	0	2
OG0011523	2	0	0	0	2
OG0011524	2	0	0	0	2
OG0011525	2	0	0	0	2
OG0011526	1	1	0	0	2
OG0011527	2	0	0	0	2
OG0011528	2	0	0	0	2
OG0011529	1	1	0	0	2
OG0011530	1	1	0	0	2
OG0011531	2	0	0	0	2
OG0011532	2	0	0	0	2
OG0011533	1	1	0	0	2
OG0011534	2	0	0	0	2
OG0011535	1	1	0	0	2
OG0011536	1	1	0	0	2
OG0011537	2	0	0	0	2
OG0011538	2	0	0	0	2
OG0011539	2	0	0	0	2
OG0011540	1	1	0	0	2
OG0011541	1	1	0	0	2
OG0011542	1	0	0	1	2
OG0011543	1	1	0	0	2
OG0011544	2	0	0	0	2
OG0011545	2	0	0	0	2
OG0011546	2	0	0	0	2
OG0011547	2	0	0	0	2
OG0011548	1	1	0	0	2
OG0011549	1	1	0	0	2
OG0011550	2	0	0	0	2
OG0011551	2	0	0	0	2
OG0011552	2	0	0	0	2
OG0011553	1	1	0	0	2
OG0011554	1	1	0	0	2
OG0011555	1	1	0	0	2
OG0011556	2	0	0	0	2
OG0011557	1	1	0	0	2
OG0011558	2	0	0	0	2
OG0011559	1	1	0	0	2
OG0011560	2	0	0	0	2
OG0011561	2	0	0	0	2
OG0011562	2	0	0	0	2
OG0011563	2	0	0	0	2
OG0011564	1	1	0	0	2
OG0011565	2	0	0	0	2
OG0011566	2	0	0	0	2
OG0011567	1	1	0	0	2
OG0011568	2	0	0	0	2
OG0011569	1	1	0	0	2
OG0011570	2	0	0	0	2
OG0011571	2	0	0	0	2
OG0011572	2	0	0	0	2
OG0011573	2	0	0	0	2
OG0011574	2	0	0	0	2
OG0011575	2	0	0	0	2
OG0011576	2	0	0	0	2
OG0011577	2	0	0	0	2
OG0011578	2	0	0	0	2
OG0011579	2	0	0	0	2
OG0011580	1	1	0	0	2
OG0011581	1	1	0	0	2
OG0011582	2	0	0	0	2
OG0011583	2	0	0	0	2
OG0011584	2	0	0	0	2
OG0011585	1	1	0	0	2
OG0011586	1	1	0	0	2
OG0011587	2	0	0	0	2
OG0011588	1	1	0	0	2
OG0011589	2	0	0	0	2
OG0011590	2	0	0	0	2
OG0011591	1	1	0	0	2
OG0011592	1	1	0	0	2
OG0011593	2	0	0	0	2
OG0011594	2	0	0	0	2
OG0011595	2	0	0	0	2
OG0011596	1	1	0	0	2
OG0011597	1	1	0	0	2
OG0011598	2	0	0	0	2
OG0011599	1	1	0	0	2
OG0011600	2	0	0	0	2
OG0011601	2	0	0	0	2
OG0011602	2	0	0	0	2
OG0011603	1	1	0	0	2
OG0011604	2	0	0	0	2
OG0011605	2	0	0	0	2
OG0011606	2	0	0	0	2
OG0011607	1	1	0	0	2
OG0011608	2	0	0	0	2
OG0011609	1	1	0	0	2
OG0011610	2	0	0	0	2
OG0011611	1	1	0	0	2
OG0011612	2	0	0	0	2
OG0011613	2	0	0	0	2
OG0011614	1	1	0	0	2
OG0011615	2	0	0	0	2
OG0011616	1	1	0	0	2
OG0011617	1	1	0	0	2
OG0011618	1	1	0	0	2
OG0011619	2	0	0	0	2
OG0011620	1	1	0	0	2
OG0011621	1	1	0	0	2
OG0011622	1	1	0	0	2
OG0011623	2	0	0	0	2
OG0011624	1	1	0	0	2
OG0011625	1	1	0	0	2
OG0011626	2	0	0	0	2
OG0011627	2	0	0	0	2
OG0011628	2	0	0	0	2
OG0011629	2	0	0	0	2
OG0011630	2	0	0	0	2
OG0011631	2	0	0	0	2
OG0011632	1	1	0	0	2
OG0011633	2	0	0	0	2
OG0011634	1	1	0	0	2
OG0011635	1	1	0	0	2
OG0011636	2	0	0	0	2
OG0011637	2	0	0	0	2
OG0011638	2	0	0	0	2
OG0011639	1	1	0	0	2
OG0011640	1	1	0	0	2
OG0011641	2	0	0	0	2
OG0011642	2	0	0	0	2
OG0011643	1	1	0	0	2
OG0011644	1	1	0	0	2
OG0011645	2	0	0	0	2
OG0011646	1	1	0	0	2
OG0011647	2	0	0	0	2
OG0011648	1	1	0	0	2
OG0011649	1	1	0	0	2
OG0011650	1	0	0	1	2
OG0011651	1	1	0	0	2
OG0011652	2	0	0	0	2
OG0011653	2	0	0	0	2
OG0011654	1	1	0	0	2
OG0011655	2	0	0	0	2
OG0011656	2	0	0	0	2
OG0011657	2	0	0	0	2
OG0011658	2	0	0	0	2
OG0011659	2	0	0	0	2
OG0011660	2	0	0	0	2
OG0011661	2	0	0	0	2
OG0011662	2	0	0	0	2
OG0011663	1	1	0	0	2
OG0011664	1	1	0	0	2
OG0011665	2	0	0	0	2
OG0011666	1	1	0	0	2
OG0011667	2	0	0	0	2
OG0011668	1	0	0	1	2
OG0011669	1	0	1	0	2
OG0011670	1	1	0	0	2
OG0011671	2	0	0	0	2
OG0011672	1	1	0	0	2
OG0011673	2	0	0	0	2
OG0011674	1	0	0	1	2
OG0011675	2	0	0	0	2
OG0011676	2	0	0	0	2
OG0011677	1	1	0	0	2
OG0011678	2	0	0	0	2
OG0011679	2	0	0	0	2
OG0011680	1	1	0	0	2
OG0011681	2	0	0	0	2
OG0011682	1	1	0	0	2
OG0011683	2	0	0	0	2
OG0011684	1	1	0	0	2
OG0011685	2	0	0	0	2
OG0011686	2	0	0	0	2
OG0011687	2	0	0	0	2
OG0011688	2	0	0	0	2
OG0011689	1	1	0	0	2
OG0011690	2	0	0	0	2
OG0011691	2	0	0	0	2
OG0011692	1	1	0	0	2
OG0011693	2	0	0	0	2
OG0011694	2	0	0	0	2
OG0011695	1	1	0	0	2
OG0011696	2	0	0	0	2
OG0011697	1	1	0	0	2
OG0011698	2	0	0	0	2
OG0011699	2	0	0	0	2
OG0011700	1	1	0	0	2
OG0011701	1	1	0	0	2
OG0011702	2	0	0	0	2
OG0011703	1	1	0	0	2
OG0011704	1	1	0	0	2
OG0011705	2	0	0	0	2
OG0011706	2	0	0	0	2
OG0011707	2	0	0	0	2
OG0011708	2	0	0	0	2
OG0011709	1	1	0	0	2
OG0011710	1	1	0	0	2
OG0011711	1	1	0	0	2
OG0011712	2	0	0	0	2
OG0011713	2	0	0	0	2
OG0011714	2	0	0	0	2
OG0011715	1	1	0	0	2
OG0011716	1	1	0	0	2
OG0011717	2	0	0	0	2
OG0011718	1	1	0	0	2
OG0011719	1	1	0	0	2
OG0011720	2	0	0	0	2
OG0011721	2	0	0	0	2
OG0011722	2	0	0	0	2
OG0011723	2	0	0	0	2
OG0011724	1	0	0	1	2
OG0011725	2	0	0	0	2
OG0011726	1	1	0	0	2
OG0011727	2	0	0	0	2
OG0011728	2	0	0	0	2
OG0011729	2	0	0	0	2
OG0011730	2	0	0	0	2
OG0011731	2	0	0	0	2
OG0011732	1	1	0	0	2
OG0011733	2	0	0	0	2
OG0011734	2	0	0	0	2
OG0011735	1	1	0	0	2
OG0011736	1	1	0	0	2
OG0011737	1	1	0	0	2
OG0011738	1	1	0	0	2
OG0011739	2	0	0	0	2
OG0011740	1	1	0	0	2
OG0011741	2	0	0	0	2
OG0011742	2	0	0	0	2
OG0011743	1	1	0	0	2
OG0011744	2	0	0	0	2
OG0011745	1	1	0	0	2
OG0011746	1	1	0	0	2
OG0011747	1	1	0	0	2
OG0011748	1	1	0	0	2
OG0011749	2	0	0	0	2
OG0011750	1	1	0	0	2
OG0011751	1	1	0	0	2
OG0011752	1	1	0	0	2
OG0011753	2	0	0	0	2
OG0011754	2	0	0	0	2
OG0011755	2	0	0	0	2
OG0011756	1	1	0	0	2
OG0011757	1	1	0	0	2
OG0011758	2	0	0	0	2
OG0011759	1	1	0	0	2
OG0011760	1	1	0	0	2
OG0011761	1	1	0	0	2
OG0011762	1	1	0	0	2
OG0011763	2	0	0	0	2
OG0011764	1	1	0	0	2
OG0011765	2	0	0	0	2
OG0011766	1	0	0	1	2
OG0011767	1	1	0	0	2
OG0011768	2	0	0	0	2
OG0011769	2	0	0	0	2
OG0011770	2	0	0	0	2
OG0011771	1	0	0	1	2
OG0011772	2	0	0	0	2
OG0011773	1	1	0	0	2
OG0011774	2	0	0	0	2
OG0011775	1	1	0	0	2
OG0011776	1	1	0	0	2
OG0011777	1	1	0	0	2
OG0011778	2	0	0	0	2
OG0011779	2	0	0	0	2
OG0011780	2	0	0	0	2
OG0011781	1	1	0	0	2
OG0011782	2	0	0	0	2
OG0011783	2	0	0	0	2
OG0011784	2	0	0	0	2
OG0011785	2	0	0	0	2
OG0011786	1	1	0	0	2
OG0011787	2	0	0	0	2
OG0011788	1	1	0	0	2
OG0011789	2	0	0	0	2
OG0011790	2	0	0	0	2
OG0011791	2	0	0	0	2
OG0011792	2	0	0	0	2
OG0011793	1	1	0	0	2
OG0011794	2	0	0	0	2
OG0011795	2	0	0	0	2
OG0011796	2	0	0	0	2
OG0011797	2	0	0	0	2
OG0011798	1	1	0	0	2
OG0011799	1	1	0	0	2
OG0011800	1	1	0	0	2
OG0011801	2	0	0	0	2
OG0011802	2	0	0	0	2
OG0011803	1	1	0	0	2
OG0011804	1	1	0	0	2
OG0011805	2	0	0	0	2
OG0011806	1	1	0	0	2
OG0011807	1	1	0	0	2
OG0011808	2	0	0	0	2
OG0011809	2	0	0	0	2
OG0011810	1	1	0	0	2
OG0011811	1	1	0	0	2
OG0011812	2	0	0	0	2
OG0011813	1	1	0	0	2
OG0011814	1	1	0	0	2
OG0011815	2	0	0	0	2
OG0011816	2	0	0	0	2
OG0011817	2	0	0	0	2
OG0011818	2	0	0	0	2
OG0011819	2	0	0	0	2
OG0011820	2	0	0	0	2
OG0011821	1	1	0	0	2
OG0011822	1	1	0	0	2
OG0011823	2	0	0	0	2
OG0011824	2	0	0	0	2
OG0011825	1	1	0	0	2
OG0011826	2	0	0	0	2
OG0011827	1	1	0	0	2
OG0011828	2	0	0	0	2
OG0011829	1	1	0	0	2
OG0011830	2	0	0	0	2
OG0011831	1	1	0	0	2
OG0011832	1	1	0	0	2
OG0011833	2	0	0	0	2
OG0011834	2	0	0	0	2
OG0011835	1	1	0	0	2
OG0011836	1	1	0	0	2
OG0011837	1	1	0	0	2
OG0011838	1	1	0	0	2
OG0011839	2	0	0	0	2
OG0011840	1	1	0	0	2
OG0011841	1	1	0	0	2
OG0011842	1	1	0	0	2
OG0011843	2	0	0	0	2
OG0011844	2	0	0	0	2
OG0011845	2	0	0	0	2
OG0011846	1	1	0	0	2
OG0011847	1	1	0	0	2
OG0011848	2	0	0	0	2
OG0011849	2	0	0	0	2
OG0011850	2	0	0	0	2
OG0011851	2	0	0	0	2
OG0011852	1	1	0	0	2
OG0011853	2	0	0	0	2
OG0011854	2	0	0	0	2
OG0011855	1	1	0	0	2
OG0011856	1	1	0	0	2
OG0011857	2	0	0	0	2
OG0011858	1	1	0	0	2
OG0011859	1	1	0	0	2
OG0011860	1	1	0	0	2
OG0011861	1	1	0	0	2
OG0011862	2	0	0	0	2
OG0011863	1	1	0	0	2
OG0011864	2	0	0	0	2
OG0011865	1	1	0	0	2
OG0011866	2	0	0	0	2
OG0011867	1	1	0	0	2
OG0011868	1	1	0	0	2
OG0011869	2	0	0	0	2
OG0011870	2	0	0	0	2
OG0011871	2	0	0	0	2
OG0011872	1	1	0	0	2
OG0011873	2	0	0	0	2
OG0011874	2	0	0	0	2
OG0011875	2	0	0	0	2
OG0011876	1	1	0	0	2
OG0011877	1	1	0	0	2
OG0011878	2	0	0	0	2
OG0011879	1	1	0	0	2
OG0011880	1	1	0	0	2
OG0011881	2	0	0	0	2
OG0011882	1	1	0	0	2
OG0011883	1	1	0	0	2
OG0011884	1	1	0	0	2
OG0011885	2	0	0	0	2
OG0011886	1	1	0	0	2
OG0011887	2	0	0	0	2
